,FPS,Sec/Frame,OPS,GFLOPs,Logic utilization,LUTs,Primary FFs,DSP blocks,Block memory (BRAM18),Block memory (URAM),Total On-Chip Power (W),Dynamic Power (W),Device Static Power(W),FPS/W,FPS/DSP,GFLOPs/W,GFLOPs/DSP
0,256.79,0.0038942326414580005,698303872,179.31745129088,357859.0,106645.0,251214.0,1038.0,1937.0,127.0,12.56,9.84,2.73,20.445063694267517,0.24738921001926784,14.27686714099363,0.17275284324747592
