,OPS,FPS,GFLOPs,Logic utilization,LUTs,Primary FFs,DSP blocks,Block memory (BRAM18),Block memory (URAM),Total On-Chip Power (W),Dynamic Power (W),Device Static Power(W),FPS/W,FPS/DSP,GFLOPs/W,GFLOPs/DSP
0,349.152,16.965,11.8467,293528.0,98685.0,194843.0,451.0,1626.0,171.0,12.1,9.38,2.72,1.4020661157024794,0.03761640798226164,0.9790661157024794,0.026267627494456762
