,FPS,Sec/Frame,OPS,GFLOPs,Logic utilization,LUTs,Primary FFs,DSP blocks,Block memory (BRAM18),Block memory (URAM),Total On-Chip Power (W),Dynamic Power (W),Device Static Power(W),FPS/W,FPS/DSP,GFLOPs/W,GFLOPs/DSP
0,545.141,0.0018343878005873712,698303872,380.67407108595194,527825.0,117688.0,410137.0,2308.0,1946.0,142.0,13.06,10.32,2.74,41.74127105666156,0.23619627383015596,29.148091201068294,0.16493677256757017
