,OPS,FPS,GFLOPs,Logic utilization,LUTs,Primary FFs,DSP blocks,Block memory (BRAM18),Block memory (URAM),Total On-Chip Power (W),Dynamic Power (W),Device Static Power(W),FPS/W,FPS/DSP,GFLOPs/W,GFLOPs/DSP
0,59.8989,93.9322,56.2643,345617.0,109107.0,236510.0,1204.0,3249.0,198.0,12.9,10.15,2.75,7.281565891472868,0.07801677740863787,4.3615736434108525,0.046731146179401994
