,FPS,Sec/Frame,OPS,GFLOPs,Logic utilization,LUTs,Primary FFs,DSP blocks,Block memory (BRAM18),Block memory (URAM),Total On-Chip Power (W),Dynamic Power (W),Device Static Power(W),FPS/W,FPS/DSP,GFLOPs/W,GFLOPs/DSP
0,175.94,0.0056837558258497215,598988544,105.38604443136,354402.0,110990.0,243412.0,1221.0,3424.0,197.0,13.01,10.26,2.75,13.523443504996157,0.1440950040950041,8.100387734923904,0.08631125670054055
